areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
Northeast Queens,Queens,submarket,200000.000,209438.000,210000.000,220000.000,228500.000,229000.000,229000.000,214888.000,219750.000,199744.000,199000.000,199000.000,199000.000,193250.000,189900.000,189000.000,189000.000,190000.000,189900.000,189000.000,182000.000,180000.000,182000.000,185000.000,185000.000,185000.000,189000.000,185000.000,185000.000,179000.000,179000.000,178000.000,179000.000,179000.000,179000.000,189000.000,189944.000,189999.000,190750.000,198888.000,189999.000,191500.000,198888.000,195000.000,195000.000,179700.000,189000.000,180000.000,190750.000,191750.000,194750.000,195000.000,198000.000,198000.000,199000.000,199000.000,205000.000,199000.000,199000.000,193500.000,198000.000,199000.000,200000.000,215000.000,210000.000,206944.000,205000.000,208444.000,209000.000,209500.000,209000.000,205000.000,208944.000,210000.000,218000.000,229000.000,237888.000,239000.000,239000.000,242500.000,245750.000,239000.000,258000.000,254000.000,245000.000,253500.000,249000.000,249500.000,264690.000,278000.000,265000.000,279000.000,270500.000,269000.000,269000.000,271000.000,269000.000,264880.000,269000.000,271500.000,275000.000,288000.000,292250.000,294750.000,298000.000,289000.000,298000.000,298000.000,299000.000,298000.000,299000.000,305000.000,308500.000,299000.000,299000.000,303000.000,308888.000,299945.000,299990.000,309500.000,299000.000,299000.000,298500.000,299000.000,299000.000,300000.000,299894.000,299000.000,299000.000,307880.000,318000.000,312500.000,319999.000,325000.000,325000.000,328888.000,325000.000,319000.000,315000.000,309000.000,313888.000,318000.000,318000.000,309500.000,299888.000,299888.000,299000.000,299000.000,305000.000,308444.000,299888.000,299000.000,299999.000,307000.000,318000.000,319900.000
Northwest Brooklyn,Brooklyn,submarket,415000.000,427000.000,415000.000,436500.000,419000.000,414000.000,399000.000,399000.000,397000.000,388000.000,382000.000,375000.000,373500.000,371500.000,379000.000,395000.000,389000.000,379000.000,375000.000,369000.000,367000.000,377500.000,369500.000,380000.000,397000.000,398500.000,410500.000,425000.000,427000.000,435000.000,438500.000,419000.000,439000.000,449000.000,440000.000,419000.000,417500.000,450000.000,475000.000,445000.000,459400.000,479000.000,465000.000,490000.000,475000.000,480000.000,454040.000,444500.000,469999.000,464500.000,504500.000,565000.000,529500.000,518125.000,539000.000,480000.000,529000.000,550000.000,595000.000,604498.000,625000.000,600000.000,599500.000,685000.000,675000.000,659000.000,604500.000,582500.000,615000.000,615000.000,595000.000,589500.000,612500.000,615000.000,649000.000,699000.000,649000.000,635000.000,649000.000,599000.000,680000.000,687000.000,699000.000,692500.000,660000.000,699450.000,699000.000,722000.000,719000.000,699000.000,734000.000,699000.000,749000.000,775000.000,750000.000,690000.000,695000.000,729500.000,845000.000,856290.000,787500.000,792500.000,749000.000,749000.000,820000.000,789000.000,827500.000,789000.000,849000.000,790000.000,812500.000,789500.000,822500.000,799000.000,775000.000,794000.000,849000.000,799000.000,799000.000,772000.000,787000.000,837000.000,866060.000,898800.000,899000.000,899000.000,799000.000,825000.000,845000.000,825000.000,835000.000,825000.000,797000.000,759500.000,759000.000,780000.000,799000.000,750000.000,739000.000,659500.000,689000.000,699000.000,650000.000,650000.000,685000.000,699000.000,767000.000,775000.000,760000.000,725000.000,692500.000,675000.000,699999.000,699999.000,709500.000,685000.000
Northwest Queens,Queens,submarket,334000.000,299500.000,299999.000,307500.000,339500.000,330000.000,330000.000,327000.000,315000.000,299000.000,297000.000,295000.000,297000.000,310500.000,289000.000,299500.000,299000.000,307000.000,315000.000,312000.000,309000.000,293000.000,291000.000,305000.000,282000.000,281500.000,289000.000,285000.000,278500.000,276000.000,278000.000,287000.000,317000.000,310000.000,312500.000,288000.000,286500.000,285000.000,310000.000,310000.000,315000.000,319000.000,315000.000,317000.000,320000.000,310000.000,325000.000,349000.000,349500.000,350000.000,325000.000,275000.000,285000.000,269000.000,275000.000,299000.000,288000.000,277000.000,304000.000,277000.000,299000.000,337000.000,362000.000,347000.000,317000.000,348500.000,348500.000,339500.000,348000.000,335000.000,359000.000,369000.000,335000.000,335000.000,365000.000,349000.000,349000.000,362500.000,359000.000,359000.000,387000.000,395000.000,423750.000,459000.000,454500.000,487500.000,487500.000,471950.000,474950.000,469000.000,457000.000,465000.000,459500.000,449000.000,462000.000,469000.000,444000.000,429000.000,449000.000,449000.000,447000.000,454000.000,450000.000,450000.000,454500.000,449000.000,459000.000,459500.000,459000.000,459000.000,450000.000,459000.000,450000.000,449000.000,469000.000,464000.000,472000.000,469000.000,467000.000,462000.000,472000.000,480000.000,480000.000,489000.000,489000.000,479500.000,479000.000,454500.000,459000.000,447000.000,459000.000,459000.000,475000.000,473000.000,459000.000,449000.000,450000.000,445000.000,449000.000,439000.000,439000.000,430000.000,419500.000,430000.000,439500.000,445000.000,419000.000,425000.000,407000.000,411000.000,425000.000,399998.000,399998.000,407000.000,399000.000,399000.000
Norwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500.000,115000.000,112500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000.000,,,,,
Oakland Gardens,Queens,neighborhood,,,,238683.000,240444.000,247830.000,236620.000,,232250.000,232000.000,232000.000,228944.000,228944.000,222944.000,,220000.000,217444.000,220000.000,219500.000,213888.000,213888.000,,,,,,,,,218800.000,218800.000,218800.000,218800.000,218800.000,216850.000,,,,,,,,,,209888.000,209817.000,212373.000,,,210096.000,208000.000,208000.000,190000.000,208000.000,208500.000,209920.000,209450.000,208000.000,210000.000,209950.000,213471.000,213888.000,215000.000,214194.000,215000.000,214194.000,215750.000,216500.000,229000.000,239000.000,225000.000,236000.000,217444.000,214888.000,206944.000,,250500.000,222000.000,222000.000,,,,256000.000,,,,,,229000.000,279000.000,255444.000,245000.000,210888.000,208800.000,209350.000,216500.000,262000.000,262000.000,289794.000,290000.000,318000.000,318888.000,318000.000,300000.000,318000.000,299000.000,295944.000,298500.000,293000.000,299000.000,294750.000,299000.000,299000.000,299000.000,299999.000,304000.000,299900.000,299000.000,307500.000,315000.000,310000.000,315000.000,324118.000,318236.000,326618.000,338000.000,319499.000,319000.000,319998.000,319499.000,319998.000,322499.000,328000.000,325000.000,319998.000,322500.000,320000.000,319750.000,322500.000,325000.000,325000.000,325000.000,325000.000,319999.000,319000.000,325000.000,326750.000,325000.000,325000.000,320000.000,319000.000,319000.000,319000.000,315000.000,321249.000,315000.000
Ocean Parkway,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Mill Basin,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000.000,274000.000,279000.000,280000.000,,,,,,,,,,,,,,,,,,
Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Slope,Brooklyn,neighborhood,554500.000,575000.000,572500.000,569500.000,589000.000,545000.000,524000.000,541000.000,525000.000,525000.000,499000.000,485000.000,487000.000,492000.000,499000.000,529000.000,515000.000,499000.000,457000.000,450000.000,489000.000,499000.000,499000.000,479000.000,484000.000,499000.000,579000.000,599000.000,649000.000,639000.000,597000.000,580000.000,579000.000,595000.000,554500.000,542000.000,629000.000,675000.000,584500.000,655000.000,630000.000,594000.000,499000.000,525000.000,674500.000,660000.000,645000.000,650000.000,654500.000,624000.000,674500.000,691000.000,712500.000,622500.000,569000.000,575000.000,749000.000,767000.000,814500.000,769000.000,595000.000,659000.000,729500.000,799000.000,750000.000,750000.000,825000.000,799000.000,865000.000,825000.000,707000.000,699000.000,725000.000,710000.000,725000.000,909000.000,902000.000,795000.000,875000.000,749000.000,659000.000,685000.000,760000.000,795000.000,782000.000,775000.000,869000.000,795000.000,749000.000,797000.000,775000.000,750000.000,849000.000,849000.000,895000.000,937000.000,950000.000,850000.000,879000.000,864000.000,925000.000,925000.000,850000.000,800000.000,800000.000,849500.000,775000.000,872000.000,789000.000,775000.000,795000.000,897000.000,990000.000,920000.000,874500.000,795000.000,879500.000,849500.000,750000.000,697500.000,699500.000,849000.000,799000.000,872000.000,790000.000,895000.000,934500.000,929000.000,927000.000,929000.000,899000.000,829000.000,822000.000,849000.000,937000.000,949500.000,949000.000,895000.000,799000.000,775000.000,795000.000,799000.000,799000.000,790000.000,795000.000,849000.000,949500.000,950000.000,974500.000,999000.000,879000.000,799000.000,950000.000,899000.000,899000.000,918000.000
Parkchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Bay,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Gardens,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelham Parkway,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.000,,,,,,,,,,,,,,,,,,,160000.000,165000.000,200000.000,197000.000,209000.000,249000.000,210750.000,182450.000,182000.000,182000.000,174000.000,169000.000,179000.000,163000.000,161500.000,169000.000,169000.000,175000.000,175000.000,215000.000,248000.000
Pomonok,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Morris,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Heights,Brooklyn,neighborhood,476000.000,539000.000,549500.000,550000.000,499000.000,475000.000,437500.000,389000.000,389000.000,430000.000,449000.000,439000.000,444000.000,487000.000,499000.000,449000.000,439000.000,439000.000,439000.000,483000.000,479000.000,499000.000,464000.000,400000.000,469000.000,499000.000,495000.000,495000.000,469000.000,475000.000,455000.000,455000.000,440000.000,444500.000,440000.000,449000.000,499000.000,499000.000,549000.000,519000.000,574000.000,550000.000,624500.000,599000.000,599000.000,530000.000,495000.000,485000.000,489000.000,573500.000,599000.000,548000.000,669000.000,659000.000,625000.000,449000.000,654500.000,637000.000,649000.000,649000.000,625000.000,647250.000,650000.000,674500.000,599000.000,612000.000,545000.000,535000.000,649000.000,932000.000,950000.000,945000.000,1175000.000,1475000.000,887000.000,768900.000,750000.000,824000.000,695000.000,690000.000,695000.000,748640.000,799000.000,725000.000,637000.000,474500.000,665000.000,717500.000,845000.000,699000.000,749000.000,825000.000,778995.000,849000.000,666500.000,649000.000,749000.000,749000.000,799000.000,799000.000,887000.000,925000.000,799000.000,700000.000,775000.000,775000.000,775000.000,785000.000,724500.000,862000.000,697000.000,679000.000,699000.000,790000.000,782500.000,742500.000,790000.000,799000.000,815000.000,775000.000,785000.000,795000.000,795000.000,637500.000,637500.000,660000.000,787500.000,780000.000,749000.000,780000.000,750000.000,750000.000,750000.000,797500.000,825000.000,799000.000,790000.000,844500.000,799000.000,799000.000,825000.000,797000.000,797000.000,790000.000,810000.000,622500.000,749000.000,749500.000,917500.000,999000.000,750000.000,725000.000,750000.000,799000.000,790000.000,775000.000
Prospect Lefferts Gardens,Brooklyn,neighborhood,194000.000,207000.000,207000.000,194000.000,194000.000,189000.000,189000.000,189000.000,229000.000,249000.000,259000.000,,,,249000.000,259000.000,259000.000,274500.000,224500.000,225000.000,225000.000,237500.000,252500.000,252500.000,252500.000,250000.000,209000.000,199000.000,,,,,,,,,179000.000,,179000.000,,,,,,277500.000,249000.000,,,317000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404000.000,404000.000,,,,,430000.000,472000.000,,,379000.000,,390000.000,394500.000,450000.000,479000.000,450000.000,,450000.000,485000.000,448500.000,,,,,,,,,399000.000,399000.000,,,,,,,,400000.000,410000.000,410000.000,399500.000,405000.000,400000.000,399500.000,402500.000,405000.000,462500.000,400000.000,399500.000,399000.000,,,,,509000.000,,,607000.000,,510000.000,545000.000,,
Prospect Park,Brooklyn,submarket,505000.000,525000.000,514500.000,510000.000,514500.000,450000.000,427000.000,409500.000,445000.000,459000.000,449000.000,449000.000,439000.000,449000.000,449250.000,449000.000,449000.000,449000.000,432500.000,425000.000,449000.000,450000.000,449000.000,425000.000,437000.000,450000.000,472000.000,477000.000,499000.000,499000.000,499000.000,475000.000,475000.000,450000.000,449000.000,440000.000,445000.000,450000.000,480000.000,515000.000,525000.000,510000.000,492500.000,459000.000,550000.000,537000.000,512500.000,507000.000,550000.000,549000.000,549500.000,550000.000,579000.000,549000.000,487500.000,463500.000,625000.000,620000.000,649000.000,620000.000,550000.000,592000.000,622500.000,665000.000,659500.000,660000.000,649000.000,647000.000,685000.000,699000.000,657500.000,650000.000,687000.000,717500.000,725000.000,782500.000,750000.000,722000.000,737000.000,690000.000,649000.000,659000.000,695000.000,695000.000,690000.000,690000.000,759000.000,737500.000,699000.000,739500.000,717000.000,687000.000,699000.000,735000.000,675000.000,658000.000,749000.000,715000.000,747000.000,749000.000,782500.000,799000.000,742500.000,699000.000,699000.000,699000.000,675000.000,699000.000,635000.000,642000.000,679000.000,675000.000,710000.000,679000.000,675000.000,672500.000,699000.000,699000.000,695000.000,649000.000,627000.000,675000.000,689000.000,675000.000,675000.000,735000.000,799000.000,799000.000,799000.000,799000.000,785000.000,709500.000,699000.000,725000.000,799000.000,795000.000,785000.000,795000.000,749000.000,680000.000,750000.000,750000.000,750000.000,740000.000,749000.000,720000.000,797000.000,795000.000,799000.000,850000.000,777000.000,745000.000,770000.000,799000.000,750000.000,769000.000
Prospect Park South,Brooklyn,neighborhood,,,,,,,,,,,289000.000,,,279000.000,300000.000,315000.000,315000.000,320000.000,329500.000,329500.000,320000.000,299000.000,309500.000,299000.000,292000.000,,262000.000,255000.000,299000.000,299000.000,,,412000.000,265000.000,255000.000,255000.000,272500.000,347500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594500.000,,,,,,,,,,,,,,425000.000,425000.000,,,,,,,,328000.000,328000.000,439500.000,449000.000,430000.000,379000.000,405500.000,405500.000,447500.000,447500.000,447500.000,430000.000,465000.000,525000.000,537000.000,,,,,614000.000,640000.000,666000.000,617500.000,613000.000,613000.000,573000.000,590500.000,597000.000,700000.000,574500.000,615000.000,615000.000,514000.000,529000.000,647500.000,690000.000,,,,,,,,615000.000,607000.000,627500.000,675000.000,
Queens,Queens,borough,225000.000,221000.000,222950.000,229000.000,233500.000,229000.000,229000.000,224950.000,225000.000,225000.000,220000.000,219000.000,215000.000,212000.000,209000.000,209000.000,209000.000,209500.000,209000.000,200000.000,208000.000,208000.000,209000.000,208000.000,209900.000,214925.000,219000.000,219000.000,218000.000,214975.000,215000.000,218800.000,219000.000,219000.000,218800.000,214000.000,218900.000,216250.000,220000.000,219000.000,220000.000,223790.000,220000.000,219000.000,219000.000,219000.000,219000.000,219000.000,225000.000,225000.000,219000.000,219000.000,219000.000,218000.000,220400.000,220000.000,224800.000,227500.000,229000.000,225000.000,229000.000,227000.000,239000.000,239000.000,239000.000,245000.000,245000.000,241500.000,249000.000,255000.000,259000.000,259000.000,264500.000,259000.000,258000.000,269000.000,279000.000,289000.000,289000.000,289000.000,299000.000,299000.000,300000.000,300000.000,319000.000,329000.000,329999.000,334000.000,337500.000,329000.000,319000.000,328000.000,335822.000,337322.000,329000.000,325000.000,325000.000,320000.000,320000.000,328440.000,335000.000,339000.000,339000.000,339000.000,345000.000,340000.000,345000.000,345000.000,345000.000,339999.000,339000.000,348000.000,349000.000,346500.000,340000.000,349000.000,349944.000,349888.000,350000.000,349944.000,355000.000,349000.000,349000.000,348500.000,349000.000,350000.000,350000.000,359000.000,355000.000,352500.000,359000.000,350000.000,355000.000,350000.000,350000.000,355000.000,349000.000,349000.000,348000.000,340000.000,340000.000,338000.000,335000.000,330000.000,335000.000,335000.000,335000.000,338000.000,335000.000,335000.000,330000.000,329000.000,330000.000,336500.000,338000.000,337000.000
Queens Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hook,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rego Park,Queens,neighborhood,,195000.000,207000.000,199000.000,194000.000,189000.000,194000.000,188500.000,199000.000,188000.000,204000.000,209000.000,189000.000,188000.000,179000.000,188000.000,179000.000,189000.000,194000.000,185000.000,189000.000,187000.000,187000.000,194000.000,187000.000,189000.000,199000.000,204000.000,189000.000,194000.000,199000.000,209000.000,209000.000,209888.000,209000.000,228500.000,228000.000,247000.000,255000.000,204000.000,228500.000,237000.000,219000.000,219000.000,219000.000,219000.000,225000.000,228000.000,229000.000,229000.000,226500.000,225000.000,209000.000,205000.000,199000.000,199999.000,198500.000,225000.000,225000.000,237000.000,237000.000,205000.000,235000.000,239000.000,239900.000,255500.000,262000.000,259000.000,245000.000,269000.000,259000.000,253000.000,242500.000,239000.000,239000.000,239000.000,249000.000,249000.000,249000.000,274500.000,249000.000,259999.000,279000.000,279000.000,279000.000,290000.000,299000.000,279000.000,280000.000,298940.000,314500.000,314500.000,319000.000,319500.000,330000.000,345000.000,337000.000,324500.000,335000.000,320000.000,339000.000,339000.000,338500.000,339000.000,339000.000,335000.000,354500.000,359000.000,359000.000,345000.000,338000.000,329444.000,329444.000,325000.000,329000.000,328500.000,329444.000,339950.000,339900.000,325000.000,334000.000,327000.000,341000.000,329000.000,322000.000,319000.000,320000.000,347000.000,340000.000,340000.000,328000.000,305000.000,315000.000,325000.000,332500.000,339000.000,329000.000,329000.000,333000.000,335000.000,331000.000,319500.000,310000.000,309500.000,319000.000,339000.000,347000.000,358000.000,337000.000,309500.000,332500.000,319000.000,349000.000,339450.000,339900.000,339450.000
Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ridgewood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverdale,Bronx,neighborhood,270000.000,269000.000,275000.000,275000.000,275000.000,269000.000,269000.000,269000.000,267000.000,252500.000,250000.000,255000.000,255000.000,259000.000,255000.000,254950.000,249900.000,249000.000,245000.000,235000.000,231000.000,227000.000,225000.000,225000.000,220000.000,224900.000,229000.000,230000.000,235000.000,235000.000,235000.000,235000.000,229000.000,229000.000,227500.000,225000.000,225000.000,225000.000,229000.000,229000.000,229000.000,225000.000,225000.000,229000.000,229000.000,225000.000,229500.000,229000.000,229000.000,229000.000,239000.000,239000.000,240000.000,239000.000,239000.000,242500.000,245000.000,242500.000,242500.000,229500.000,235000.000,235000.000,235000.000,235000.000,225000.000,225000.000,225000.000,225000.000,225000.000,225000.000,229000.000,225000.000,225000.000,225000.000,225000.000,229500.000,235000.000,231000.000,235000.000,239000.000,239000.000,240000.000,240000.000,243500.000,249000.000,240000.000,245000.000,240000.000,240000.000,242500.000,245000.000,250000.000,250000.000,258500.000,259500.000,268250.000,275000.000,284900.000,275000.000,280000.000,290000.000,299900.000,302500.000,305000.000,324500.000,300000.000,290000.000,297000.000,299000.000,306000.000,319500.000,325000.000,325000.000,320000.000,299000.000,315000.000,320000.000,324950.000,322450.000,329000.000,330000.000,330000.000,334700.000,339500.000,339000.000,343950.000,345000.000,345000.000,339000.000,337500.000,330000.000,325000.000,324950.000,336250.000,339700.000,339500.000,319500.000,315000.000,322000.000,309000.000,312450.000,312450.000,318500.000,319500.000,310000.000,312450.000,310000.000,307000.000,299900.000,310000.000,299000.000,299000.000,298500.000,295000.000,299000.000,298500.000
Rockaway All,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183000.000,179000.000,192000.000,,,,,181250.000,,,,,,,170000.000,155000.000,152500.000,152500.000,150000.000,152500.000,164500.000,,,,194000.000,184000.000,189000.000,,194000.000,,182000.000,189000.000,189000.000,225000.000,249000.000,189000.000,,187000.000,189000.000,225000.000,259000.000,274000.000,259000.000,287000.000,,,294000.000,275000.000,241000.000,211500.000,223000.000,224500.000,259000.000,269000.000,269000.000,269000.000,249000.000,160950.000,151000.000,151000.000,151000.000,174450.000,247000.000,258500.000,,271500.000,,,,,,,,,,,,,,,,,,,,,,,,,,
Roosevelt Island,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638000.000,630000.000,650000.000,585000.000,755000.000,755000.000,755000.000,,,,,,1020000.000,765000.000,765000.000,807500.000,1020000.000,1060000.000,877500.000,735000.000,1020000.000,1000000.000,1020000.000,1027500.000,1020000.000,,,,,,,,,,,,,1235000.000,1257000.000,1279000.000,1289500.000,1300000.000,1325000.000,1325000.000,,,1255000.000,,1199000.000,955000.000,1199000.000,1122845.000,1070690.000,1187000.000,,,995000.000,,,,,,,1140000.000,1145000.000,989000.000,970000.000,970000.000,965000.000,965000.000,965000.000,899000.000,899000.000,897000.000,895000.000,952500.000,952500.000,940000.000,952500.000,897000.000,899000.000,,919500.000,932000.000,1052000.000,1052000.000,985000.000,949000.000,995000.000,1062500.000,,
Rosedale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuylerville,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
